timestamp,acc_x,acc_y,acc_z
58499,-0.0034,-0.8102,0.5593
58515,-0.0081,-0.8102,0.5443
58552,-0.0031,-0.8137,0.5140
58584,0.0145,-0.8224,0.4943
58594,0.0193,-0.8256,0.4886
58610,0.0281,-0.8331,0.4758
58626,0.0354,-0.8423,0.4608
58642,0.0406,-0.8528,0.4438
58655,0.0424,-0.8585,0.4348
58665,0.0437,-0.8707,0.4159
58683,0.0422,-0.8831,0.3962
58699,0.0382,-0.8949,0.3765
58714,0.0320,-0.9053,0.3571
58768,0.0055,-0.9227,0.3079
58783,-0.0035,-0.9230,0.2955
58796,-0.0114,-0.9211,0.2855
58812,-0.0177,-0.9180,0.2776
58828,-0.0223,-0.9144,0.2715
58839,-0.0239,-0.9130,0.2690
58857,-0.0258,-0.9108,0.2649
58898,-0.0250,-0.9132,0.2579
58909,-0.0234,-0.9167,0.2557
58951,-0.0187,-0.9269,0.2493
58967,-0.0170,-0.9298,0.2460
58985,-0.0156,-0.9315,0.2428
59001,-0.0145,-0.9315,0.2400
59014,-0.0140,-0.9309,0.2390
