sys_ms,acc_x,acc_y,acc_z
132222,-0.0718,-0.4910,0.9014
132245,-0.0784,-0.4915,0.9105
132265,-0.0853,-0.4913,0.9209
132322,-0.1187,-0.4851,0.9703
132346,-0.1289,-0.4817,0.9824
132364,-0.1399,-0.4774,0.9932
132386,-0.1635,-0.4657,1.0087
132409,-0.1755,-0.4580,1.0125
132426,-0.1875,-0.4492,1.0131
132448,-0.2100,-0.4281,1.0040
132470,-0.2201,-0.4163,0.9945
132508,-0.2374,-0.3911,0.9670
132526,-0.2445,-0.3783,0.9498
132563,-0.2606,-0.3428,0.8925
132586,-0.2645,-0.3329,0.8734
132603,-0.2681,-0.3243,0.8553
132626,-0.2711,-0.3171,0.8389
132651,-0.2769,-0.3080,0.8120
132668,-0.2795,-0.3059,0.8024
132691,-0.2822,-0.3057,0.7953
132713,-0.2875,-0.3102,0.7896
132770,-0.2943,-0.3273,0.7994
132792,-0.2960,-0.3350,0.8068
132809,-0.2971,-0.3434,0.8154
132831,-0.2976,-0.3611,0.8356
132854,-0.2966,-0.3701,0.8462
132871,-0.2950,-0.3789,0.8567
132893,-0.2926,-0.3875,0.8667
132915,-0.2854,-0.4032,0.8839
132947,-0.2750,-0.4167,0.8961
132971,-0.2688,-0.4227,0.9001
132992,-0.2618,-0.4280,0.9026
133014,-0.2458,-0.4373,0.9031
133037,-0.2368,-0.4413,0.9014
133054,-0.2272,-0.4452,0.8987
133076,-0.2064,-0.4525,0.8914
133098,-0.1954,-0.4558,0.8873
133115,-0.1841,-0.4589,0.8835
133132,-0.1725,-0.4613,0.8801
133155,-0.1606,-0.4631,0.8774
133199,-0.1234,-0.4624,0.8749
133222,-0.1107,-0.4598,0.8761
133246,-0.0851,-0.4517,0.8805
133279,-0.0599,-0.4397,0.8868
133310,-0.0361,-0.4254,0.8939
133337,-0.0250,-0.4180,0.8973
133359,-0.0049,-0.4031,0.9037
133424,0.0255,-0.3787,0.9126
133446,0.0309,-0.3745,0.9137
133466,0.0354,-0.3715,0.9142
133485,0.0389,-0.3695,0.9139
133504,0.0417,-0.3688,0.9130
133527,0.0448,-0.3708,0.9086
133549,0.0453,-0.3735,0.9054
133580,0.0443,-0.3824,0.8972
133610,0.0414,-0.3951,0.8876
133633,0.0393,-0.4027,0.8824
133657,0.0343,-0.4192,0.8722
133680,0.0315,-0.4279,0.8671
133702,0.0286,-0.4365,0.8621
133719,0.0255,-0.4451,0.8572
133744,0.0195,-0.4613,0.8480
133767,0.0164,-0.4688,0.8439
133831,0.0033,-0.4933,0.8312
133851,-0.0006,-0.4985,0.8298
133883,-0.0100,-0.5088,0.8313
133903,-0.0225,-0.5176,0.8407
133927,-0.0302,-0.5206,0.8489
133949,-0.0388,-0.5223,0.8590
133970,-0.0591,-0.5212,0.8842
134000,-0.0820,-0.5137,0.9130
134022,-0.0939,-0.5073,0.9274
134047,-0.1055,-0.4994,0.9410
134069,-0.1270,-0.4799,0.9645
134092,-0.1365,-0.4685,0.9734
134110,-0.1449,-0.4565,0.9800
134133,-0.1577,-0.4319,0.9855
134150,-0.1621,-0.4198,0.9844
134181,-0.1650,-0.3770,0.9750
134212,-0.1669,-0.3871,0.9669
134235,-0.1641,-0.3700,0.9454
134252,-0.1614,-0.3633,0.9326
134275,-0.1580,-0.3580,0.9188
134297,-0.1541,-0.3541,0.9045
134314,-0.1453,-0.3513,0.8757
134336,-0.1407,-0.3523,0.8619
134353,-0.1365,-0.3547,0.8491
134410,-0.1251,-0.3708,0.8204
134433,-0.1184,-0.3870,0.8127
134450,-0.1146,-0.3962,0.8130
134496,-0.0988,-0.4253,0.8302
134518,-0.0908,-0.4341,0.8412
134539,-0.0814,-0.4417,0.8546
134560,-0.0704,-0.4478,0.8698
134589,-0.0447,-0.4545,0.9039
134610,-0.0305,-0.4547,0.9219
134633,-0.0013,-0.4490,0.9575
134656,0.0128,-0.4434,0.9741
134678,0.0392,-0.4274,1.0028
134695,0.0508,-0.4177,1.0138
134717,0.0613,-0.4075,1.0222
134763,0.0850,-0.3773,1.0293
134813,0.0956,-0.3546,1.0078
134837,0.0959,-0.3495,0.9951
134859,0.0948,-0.3457,0.9803
134878,0.0880,-0.3423,0.9465
134900,0.0824,-0.3425,0.9287
134922,0.0754,-0.3440,0.9108
134944,0.0579,-0.3503,0.8773
134967,0.0475,-0.3552,0.8625
134999,0.0244,-0.3682,0.8395
135022,0.0118,-0.3760,0.8319
135039,-0.0011,-0.3844,0.8275
135061,-0.0276,-0.4012,0.8295
135084,-0.0409,-0.4088,0.8357
135101,-0.0542,-0.4154,0.8451
135146,-0.0938,-0.4271,0.8879
135166,-0.1071,-0.4280,0.9047
135184,-0.1204,-0.4272,0.9215
135203,-0.1337,-0.4249,0.9377
135245,-0.1736,-0.4084,0.9772
135267,-0.1864,-0.3999,0.9860
135288,-0.1986,-0.3901,0.9924
135310,-0.2216,-0.3678,0.9980
135330,-0.2321,-0.3562,0.9972
135353,-0.2421,-0.3450,0.9941
135375,-0.2604,-0.3250,0.9819
135392,-0.2686,-0.3171,0.9731
135449,-0.2891,-0.3036,0.9382
135473,-0.2988,-0.3029,0.9103
135490,-0.3024,-0.3046,0.8959
135513,-0.3051,-0.3075,0.8815
135535,-0.3066,-0.3113,0.8674
135552,-0.3074,-0.3158,0.8540
135574,-0.3059,-0.3269,0.8293
135597,-0.3040,-0.3333,0.8185
135626,-0.2972,-0.3474,0.8002
135647,-0.2927,-0.3553,0.7931
135671,-0.2815,-0.3727,0.7836
135692,-0.2747,-0.3820,0.7812
135712,-0.2672,-0.3918,0.7805
135734,-0.2590,-0.4021,0.7812
135755,-0.2405,-0.4242,0.7861
135779,-0.2301,-0.4360,0.7899
135847,-0.1836,-0.4871,0.8107
135868,-0.1583,-0.5122,0.8242
135891,-0.1454,-0.5236,0.8318
135913,-0.1321,-0.5337,0.8396
135930,-0.1185,-0.5424,0.8475
135952,-0.0906,-0.5547,0.8630
135975,-0.0765,-0.5582,0.8701
135992,-0.0625,-0.5601,0.8766
136009,-0.0488,-0.5603,0.8823
136031,-0.0355,-0.5593,0.8873
136075,-0.0001,-0.5502,0.8961
136106,0.0184,-0.5415,0.8965
136124,0.0260,-0.5370,0.8949
136146,0.0323,-0.5326,0.8923
136168,0.0416,-0.5245,0.8839
136185,0.0447,-0.5211,0.8783
136202,0.0469,-0.5181,0.8718
136225,0.0483,-0.5155,0.8647
136272,0.0490,-0.5111,0.8406
136311,0.0475,-0.5116,0.8153
136335,0.0454,-0.5149,0.8075
136357,0.0442,-0.5176,0.8004
136380,0.0415,-0.5248,0.7892
136408,0.0400,-0.5292,0.7853
136426,0.0385,-0.5339,0.7827
136482,0.0327,-0.5568,0.7843
136505,0.0311,-0.5632,0.7876
136522,0.0295,-0.5695,0.7921
136546,0.0250,-0.5803,0.8042
136569,0.0221,-0.5842,0.8112
136586,0.0186,-0.5870,0.8182
136608,0.0143,-0.5884,0.8253
136625,0.0093,-0.5884,0.8318
136662,-0.0101,-0.5796,0.8480
136689,-0.0177,-0.5740,0.8522
136711,-0.0344,-0.5587,0.8590
136735,-0.0431,-0.5492,0.8619
136755,-0.0519,-0.5388,0.8644
136775,-0.0692,-0.5161,0.8687
136796,-0.0775,-0.5048,0.8707
136819,-0.0856,-0.4940,0.8727
136842,-0.1008,-0.4763,0.8766
136889,-0.1140,-0.4652,0.8800
136912,-0.1248,-0.4618,0.8820
136935,-0.1292,-0.4629,0.8820
136957,-0.1359,-0.4702,0.8790
136974,-0.1383,-0.4762,0.8757
136997,-0.1403,-0.4836,0.8712
137024,-0.1427,-0.5015,0.8579
137063,-0.1434,-0.5221,0.8396
137083,-0.1429,-0.5330,0.8291
137104,-0.1418,-0.5438,0.8179
137126,-0.1378,-0.5648,0.7944
137149,-0.1348,-0.5747,0.7828
137173,-0.1265,-0.5922,0.7609
137196,-0.1216,-0.5997,0.7509
137218,-0.1160,-0.6063,0.7418
137257,-0.0958,-0.6202,0.7212
137280,-0.0880,-0.6228,0.7168
137300,-0.0797,-0.6241,0.7136
137324,-0.0623,-0.6237,0.7111
137347,-0.0535,-0.6217,0.7113
137364,-0.0448,-0.6189,0.7123
137386,-0.0283,-0.6110,0.7157
137408,-0.0208,-0.6063,0.7177
137432,-0.0137,-0.6014,0.7194
137449,-0.0071,-0.5966,0.7209
137471,0.0044,-0.5868,0.7238
137521,0.0171,-0.5709,0.7339
137544,0.0203,-0.5645,0.7410
137561,0.0228,-0.5571,0.7506
137583,0.0250,-0.5488,0.7631
137605,0.0286,-0.5282,0.7965
137637,0.0315,-0.5024,0.8396
137654,0.0330,-0.4878,0.8635
137702,0.0396,-0.4398,0.9369
137723,0.0427,-0.4233,0.9594
137745,0.0466,-0.4071,0.9800
137764,0.0513,-0.3912,0.9982
137786,0.0620,-0.3619,1.0261
137811,0.0677,-0.3491,1.0358
137833,0.0793,-0.3280,1.0465
137861,0.0847,-0.3202,1.0480
137918,0.1013,-0.3058,1.0356
137941,0.1041,-0.3057,1.0298
137959,0.1066,-0.3065,1.0236
137981,0.1099,-0.3096,1.0110
138003,0.1108,-0.3113,1.0051
138021,0.1116,-0.3126,0.9999
138043,0.1117,-0.3136,0.9954
138060,0.1113,-0.3137,0.9921
138097,0.1067,-0.3074,0.9899
138120,0.1039,-0.3029,0.9922
138144,0.1003,-0.2971,0.9958
138166,0.0916,-0.2827,1.0070
138189,0.0864,-0.2743,1.0137
138206,0.0809,-0.2655,1.0206
138246,0.0643,-0.2380,1.0380
138263,0.0593,-0.2292,1.0413
138293,0.0514,-0.2139,1.0424
138316,0.0487,-0.2076,1.0398
138333,0.0471,-0.2025,1.0349
138356,0.0465,-0.1987,1.0278
138378,0.0486,-0.1951,1.0079
138398,0.0511,-0.1953,0.9956
138421,0.0544,-0.1968,0.9821
138442,0.0586,-0.1996,0.9679
138501,0.0811,-0.2195,0.9120
